unitid,year,fips,ftpt,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
107974,2020,5,99,0.49,114.0,234.0,0.0,234.0
107983,2020,5,1,0.72,595.0,832.0,0.0,832.0
107983,2020,5,2,1.0,1.0,1.0,0.0,1.0
107983,2020,5,99,0.72,596.0,833.0,0.0,833.0
107992,2020,5,1,0.56,99.0,176.0,0.0,176.0
107992,2020,5,2,0.3,21.0,71.0,0.0,71.0
107992,2020,5,99,0.49,120.0,247.0,0.0,247.0
108065,2020,5,1,0.9,9.0,10.0,0.0,10.0
108065,2020,5,2,1.0,2.0,2.0,0.0,2.0
108065,2020,5,99,0.92,11.0,12.0,0.0,12.0
108092,2020,5,1,0.74,505.0,699.0,12.0,687.0
108092,2020,5,2,0.54,7.0,13.0,0.0,13.0
108092,2020,5,99,0.73,512.0,712.0,12.0,700.0
108232,2020,6,1,0.7,309.0,439.0,0.0,439.0
108232,2020,6,2,0.44,159.0,364.0,1.0,363.0
108232,2020,6,99,0.58,468.0,803.0,1.0,802.0
108667,2020,6,1,0.51,106.0,208.0,0.0,208.0
108667,2020,6,2,0.27,102.0,371.0,0.0,371.0
108667,2020,6,99,0.36,208.0,579.0,0.0,579.0
108807,2020,6,1,0.64,649.0,1018.0,0.0,1018.0
108807,2020,6,2,0.35,179.0,512.0,0.0,512.0
108807,2020,6,99,0.54,828.0,1530.0,0.0,1530.0
108852,2020,6,1,0.33,30.0,92.0,0.0,92.0
108852,2020,6,2,,,,,
108852,2020,6,99,0.33,30.0,92.0,0.0,92.0
108977,2020,6,1,0.57,8.0,14.0,0.0,14.0
108977,2020,6,2,0.75,9.0,12.0,0.0,12.0
108977,2020,6,99,0.65,17.0,26.0,0.0,26.0
109040,2020,6,1,0.77,72.0,94.0,0.0,94.0
109040,2020,6,2,,,,,
109040,2020,6,99,0.77,72.0,94.0,0.0,94.0
109086,2020,6,1,,0.0,0.0,0.0,0.0
109086,2020,6,2,,,,,
109086,2020,6,99,,0.0,0.0,0.0,0.0
109208,2020,6,1,0.64,931.0,1452.0,0.0,1452.0
109208,2020,6,2,0.31,601.0,1963.0,0.0,1963.0
109208,2020,6,99,0.45,1532.0,3415.0,0.0,3415.0
109350,2020,6,1,,0.0,0.0,0.0,0.0
109350,2020,6,2,,0.0,0.0,0.0,0.0
109350,2020,6,99,,0.0,0.0,0.0,0.0
109651,2020,6,1,0.78,202.0,267.0,8.0,259.0
109651,2020,6,2,,,,,
109651,2020,6,99,0.78,202.0,267.0,8.0,259.0
109721,2020,6,1,0.67,187.0,279.0,0.0,279.0
109721,2020,6,2,,,,,
109721,2020,6,99,0.67,187.0,279.0,0.0,279.0
109730,2020,6,1,,,,,
109730,2020,6,2,,,,,
109730,2020,6,99,,0.0,0.0,0.0,0.0
109785,2020,6,1,0.76,524.0,688.0,0.0,688.0
109785,2020,6,2,0.25,1.0,4.0,0.0,4.0
109785,2020,6,99,0.76,525.0,692.0,0.0,692.0
109819,2020,6,1,,0.0,0.0,0.0,0.0
109819,2020,6,2,,0.0,0.0,0.0,0.0
109819,2020,6,99,,0.0,0.0,0.0,0.0
109907,2020,6,1,0.59,174.0,293.0,0.0,293.0
109907,2020,6,2,0.29,67.0,230.0,0.0,230.0
109907,2020,6,99,0.46,241.0,523.0,0.0,523.0
109934,2020,6,1,0.62,8.0,13.0,0.0,13.0
109934,2020,6,2,,,,,
109934,2020,6,99,0.62,8.0,13.0,0.0,13.0
110060,2020,6,1,0.48,28.0,58.0,0.0,58.0
110060,2020,6,2,0.2,1.0,5.0,0.0,5.0
110060,2020,6,99,0.46,29.0,63.0,0.0,63.0
110097,2020,6,1,0.78,698.0,893.0,0.0,893.0
110097,2020,6,2,0.75,3.0,4.0,0.0,4.0
110097,2020,6,99,0.78,701.0,897.0,0.0,897.0
110194,2020,6,1,0.97,30.0,31.0,0.0,31.0
110194,2020,6,2,,,,,
110194,2020,6,99,0.97,30.0,31.0,0.0,31.0
110219,2020,4,1,0.82,23.0,28.0,0.0,28.0
110219,2020,4,2,,,,,
110219,2020,4,99,0.82,23.0,28.0,0.0,28.0
110246,2020,6,1,0.64,828.0,1292.0,0.0,1292.0
110246,2020,6,2,0.3,134.0,441.0,0.0,441.0
110246,2020,6,99,0.56,962.0,1733.0,0.0,1733.0
110316,2020,6,1,,,,,
110316,2020,6,2,,,,,
110316,2020,6,99,,0.0,0.0,0.0,0.0
110334,2020,6,1,0.7,669.0,956.0,0.0,956.0
110334,2020,6,2,0.38,198.0,515.0,0.0,515.0
110334,2020,6,99,0.59,867.0,1471.0,0.0,1471.0
110361,2020,6,1,0.76,1140.0,1491.0,0.0,1491.0
110361,2020,6,2,0.34,11.0,32.0,0.0,32.0
110361,2020,6,99,0.76,1151.0,1523.0,0.0,1523.0
110370,2020,6,1,0.71,175.0,248.0,0.0,248.0
110370,2020,6,2,,0.0,0.0,0.0,0.0
110370,2020,6,99,0.71,175.0,248.0,0.0,248.0
110404,2020,6,1,0.94,220.0,235.0,0.0,235.0
110404,2020,6,2,,,,,
110404,2020,6,99,0.94,220.0,235.0,0.0,235.0
110413,2020,6,1,0.79,510.0,647.0,0.0,647.0
110413,2020,6,2,,0.0,0.0,0.0,0.0
110413,2020,6,99,0.79,510.0,647.0,0.0,647.0
110422,2020,6,1,0.94,4337.0,4602.0,0.0,4602.0
110422,2020,6,2,0.73,8.0,11.0,0.0,11.0
110422,2020,6,99,0.94,4345.0,4613.0,0.0,4613.0
110468,2020,6,1,,0.0,0.0,0.0,0.0
110468,2020,6,2,0.0,0.0,3.0,0.0,3.0
110468,2020,6,99,0.0,0.0,3.0,0.0,3.0
110486,2020,6,1,0.83,1276.0,1545.0,0.0,1545.0
110486,2020,6,2,0.31,5.0,16.0,0.0,16.0
110486,2020,6,99,0.82,1281.0,1561.0,0.0,1561.0
110495,2020,6,1,0.87,1303.0,1505.0,0.0,1505.0
110495,2020,6,2,0.43,27.0,63.0,0.0,63.0
110495,2020,6,99,0.85,1330.0,1568.0,0.0,1568.0
110510,2020,6,1,0.85,2412.0,2846.0,0.0,2846.0
110510,2020,6,2,0.56,22.0,39.0,0.0,39.0
110510,2020,6,99,0.84,2434.0,2885.0,0.0,2885.0
110529,2020,6,1,0.87,3171.0,3643.0,0.0,3643.0
110529,2020,6,2,0.63,32.0,51.0,0.0,51.0
110529,2020,6,99,0.87,3203.0,3694.0,0.0,3694.0
110538,2020,6,1,0.83,2120.0,2539.0,0.0,2539.0
110538,2020,6,2,0.59,13.0,22.0,0.0,22.0
110538,2020,6,99,0.83,2133.0,2561.0,0.0,2561.0
110547,2020,6,1,0.78,1884.0,2414.0,0.0,2414.0
110547,2020,6,2,0.43,51.0,119.0,0.0,119.0
110547,2020,6,99,0.76,1935.0,2533.0,0.0,2533.0
110556,2020,6,1,0.87,2846.0,3279.0,0.0,3279.0
110556,2020,6,2,0.53,29.0,55.0,0.0,55.0
110556,2020,6,99,0.86,2875.0,3334.0,0.0,3334.0
110565,2020,6,1,0.89,4173.0,4692.0,0.0,4692.0
110565,2020,6,2,0.71,61.0,86.0,0.0,86.0
110565,2020,6,99,0.89,4234.0,4778.0,0.0,4778.0
110574,2020,6,1,0.78,1111.0,1424.0,0.0,1424.0
110574,2020,6,2,0.14,2.0,14.0,0.0,14.0
110574,2020,6,99,0.77,1113.0,1438.0,0.0,1438.0
110583,2020,6,1,0.89,4503.0,5066.0,0.0,5066.0
110583,2020,6,2,0.74,70.0,95.0,0.0,95.0
110583,2020,6,99,0.89,4573.0,5161.0,0.0,5161.0
110592,2020,6,1,0.83,2665.0,3229.0,0.0,3229.0
110592,2020,6,2,0.53,31.0,58.0,0.0,58.0
110592,2020,6,99,0.82,2696.0,3287.0,0.0,3287.0
110608,2020,6,1,0.83,3971.0,4757.0,0.0,4757.0
110608,2020,6,2,0.63,22.0,35.0,0.0,35.0
110608,2020,6,99,0.83,3993.0,4792.0,0.0,4792.0
110617,2020,6,1,0.84,3449.0,4100.0,0.0,4100.0
110617,2020,6,2,0.69,52.0,75.0,0.0,75.0
110617,2020,6,99,0.84,3501.0,4175.0,0.0,4175.0
110635,2020,6,1,0.96,6174.0,6422.0,0.0,6422.0
110635,2020,6,2,0.94,30.0,32.0,0.0,32.0
110635,2020,6,99,0.96,6204.0,6454.0,0.0,6454.0
110644,2020,6,1,0.93,5484.0,5896.0,0.0,5896.0
110644,2020,6,2,0.82,50.0,61.0,0.0,61.0
110644,2020,6,99,0.93,5534.0,5957.0,0.0,5957.0
110653,2020,6,1,0.94,5714.0,6053.0,0.0,6053.0
110653,2020,6,2,0.63,10.0,16.0,0.0,16.0
110653,2020,6,99,0.94,5724.0,6069.0,0.0,6069.0
110662,2020,6,1,0.96,5650.0,5908.0,0.0,5908.0
110662,2020,6,2,0.73,8.0,11.0,0.0,11.0
110662,2020,6,99,0.96,5658.0,5919.0,0.0,5919.0
110671,2020,6,1,0.91,4314.0,4743.0,0.0,4743.0
110671,2020,6,2,0.69,18.0,26.0,0.0,26.0
110671,2020,6,99,0.91,4332.0,4769.0,0.0,4769.0
110680,2020,6,1,0.94,5660.0,6011.0,0.0,6011.0
110680,2020,6,2,0.5,6.0,12.0,0.0,12.0
110680,2020,6,99,0.94,5666.0,6023.0,0.0,6023.0
110705,2020,6,1,0.91,4476.0,4928.0,0.0,4928.0
110705,2020,6,2,0.71,5.0,7.0,0.0,7.0
110705,2020,6,99,0.91,4481.0,4935.0,0.0,4935.0
110714,2020,6,1,0.85,3142.0,3700.0,0.0,3700.0
110714,2020,6,2,0.54,7.0,13.0,0.0,13.0
110714,2020,6,99,0.85,3149.0,3713.0,0.0,3713.0
110778,2020,6,1,,,,,
110778,2020,6,2,,,,,
110778,2020,6,99,,0.0,0.0,0.0,0.0
110875,2020,6,1,0.8,8.0,10.0,0.0,10.0
110875,2020,6,2,0.4,8.0,20.0,0.0,20.0
110875,2020,6,99,0.53,16.0,30.0,0.0,30.0
110918,2020,6,1,0.0,0.0,1.0,0.0,1.0
110918,2020,6,2,,,,,
110918,2020,6,99,0.0,0.0,1.0,0.0,1.0
111045,2020,6,1,,0.0,0.0,0.0,0.0
111045,2020,6,2,,0.0,0.0,0.0,0.0
111045,2020,6,99,,0.0,0.0,0.0,0.0
111054,2020,6,1,1.0,16.0,16.0,0.0,16.0
111054,2020,6,2,,,,,
111054,2020,6,99,1.0,16.0,16.0,0.0,16.0
111081,2020,6,1,0.6,127.0,215.0,2.0,213.0
111081,2020,6,2,0.0,0.0,1.0,0.0,1.0
111081,2020,6,99,0.59,127.0,216.0,2.0,214.0
111188,2020,6,1,0.77,146.0,190.0,0.0,190.0
111188,2020,6,2,,,,,
111188,2020,6,99,0.77,146.0,190.0,0.0,190.0
111434,2020,6,1,0.63,222.0,350.0,0.0,350.0
111434,2020,6,2,0.26,122.0,462.0,0.0,462.0
111434,2020,6,99,0.42,344.0,812.0,0.0,812.0
111461,2020,6,1,0.71,1058.0,1492.0,0.0,1492.0
111461,2020,6,2,0.39,366.0,942.0,0.0,942.0
111461,2020,6,99,0.59,1424.0,2434.0,0.0,2434.0
111513,2020,6,1,0.69,9.0,13.0,0.0,13.0
111513,2020,6,2,1.0,4.0,4.0,0.0,4.0
111513,2020,6,99,0.76,13.0,17.0,0.0,17.0
111638,2020,6,1,0.8,4.0,5.0,0.0,5.0
111638,2020,6,2,,,,,
111638,2020,6,99,0.8,4.0,5.0,0.0,5.0
111708,2020,6,1,0.94,30.0,32.0,0.0,32.0
111708,2020,6,2,,,,,
111708,2020,6,99,0.94,30.0,32.0,0.0,32.0
111717,2020,6,1,0.61,38.0,62.0,0.0,62.0
111717,2020,6,2,,,,,
111717,2020,6,99,0.61,38.0,62.0,0.0,62.0
111726,2020,6,1,0.96,50.0,52.0,0.0,52.0
111726,2020,6,2,,,,,
111726,2020,6,99,0.96,50.0,52.0,0.0,52.0
111744,2020,6,1,0.71,20.0,28.0,0.0,28.0
111744,2020,6,2,,,,,
111744,2020,6,99,0.71,20.0,28.0,0.0,28.0
111762,2020,6,1,0.95,18.0,19.0,0.0,19.0
111762,2020,6,2,,,,,
111762,2020,6,99,0.95,18.0,19.0,0.0,19.0
111799,2020,6,1,0.87,27.0,31.0,0.0,31.0
111799,2020,6,2,,,,,
111799,2020,6,99,0.87,27.0,31.0,0.0,31.0
111887,2020,6,1,0.71,1610.0,2268.0,0.0,2268.0
111887,2020,6,2,0.45,882.0,1961.0,0.0,1961.0
111887,2020,6,99,0.59,2492.0,4229.0,0.0,4229.0
111896,2020,6,1,0.57,90.0,158.0,0.0,158.0
111896,2020,6,2,0.33,161.0,492.0,0.0,492.0
111896,2020,6,99,0.39,251.0,650.0,0.0,650.0
111920,2020,6,1,0.72,730.0,1016.0,0.0,1016.0
111920,2020,6,2,0.39,399.0,1016.0,0.0,1016.0
111920,2020,6,99,0.56,1129.0,2032.0,0.0,2032.0
111939,2020,6,1,0.67,1084.0,1616.0,0.0,1616.0
111939,2020,6,2,0.45,810.0,1796.0,0.0,1796.0
111939,2020,6,99,0.56,1894.0,3412.0,0.0,3412.0
111948,2020,6,1,0.85,1469.0,1726.0,0.0,1726.0
111948,2020,6,2,0.75,6.0,8.0,0.0,8.0
111948,2020,6,99,0.85,1475.0,1734.0,0.0,1734.0
111966,2020,6,1,0.73,8.0,11.0,0.0,11.0
111966,2020,6,2,0.5,1.0,2.0,0.0,2.0
111966,2020,6,99,0.69,9.0,13.0,0.0,13.0
112075,2020,6,1,0.68,232.0,342.0,0.0,342.0
112075,2020,6,2,,,,,
112075,2020,6,99,0.68,232.0,342.0,0.0,342.0
112084,2020,6,1,0.59,36.0,61.0,0.0,61.0
112084,2020,6,2,0.5,1.0,2.0,0.0,2.0
112084,2020,6,99,0.59,37.0,63.0,0.0,63.0
112172,2020,6,1,0.7,1036.0,1477.0,0.0,1477.0
112172,2020,6,2,0.44,277.0,631.0,0.0,631.0
112172,2020,6,99,0.62,1313.0,2108.0,0.0,2108.0
112181,2020,6,1,0.86,25.0,29.0,0.0,29.0
112181,2020,6,2,,,,,
112181,2020,6,99,0.86,25.0,29.0,0.0,29.0
112190,2020,6,1,0.7,903.0,1287.0,0.0,1287.0
112190,2020,6,2,0.35,430.0,1246.0,0.0,1246.0
112190,2020,6,99,0.53,1333.0,2533.0,0.0,2533.0
112260,2020,6,1,0.87,282.0,328.0,4.0,324.0
112260,2020,6,2,,0.0,0.0,0.0,0.0
112260,2020,6,99,0.87,282.0,328.0,4.0,324.0
112288,2020,6,1,0.88,261.0,295.0,0.0,295.0
112288,2020,6,2,,,,,
112288,2020,6,99,0.88,261.0,295.0,0.0,295.0
112367,2020,6,1,0.8,108.0,192.0,57.0,135.0
112367,2020,6,2,0.62,112.0,225.0,43.0,182.0
112367,2020,6,99,0.69,220.0,417.0,100.0,317.0
112385,2020,6,1,0.52,63.0,121.0,0.0,121.0
112385,2020,6,2,0.26,163.0,635.0,0.0,635.0
112385,2020,6,99,0.3,226.0,756.0,0.0,756.0
112394,2020,6,1,0.63,12.0,19.0,0.0,19.0
112394,2020,6,2,0.3,3.0,10.0,0.0,10.0
112394,2020,6,99,0.52,15.0,29.0,0.0,29.0
112455,2020,6,1,0.89,24.0,29.0,2.0,27.0
112455,2020,6,2,,,,,
112455,2020,6,99,0.89,24.0,29.0,2.0,27.0
112561,2020,6,1,0.53,102.0,191.0,0.0,191.0
112561,2020,6,2,0.23,46.0,200.0,0.0,200.0
112561,2020,6,99,0.38,148.0,391.0,0.0,391.0
112570,2020,6,1,0.51,39.0,77.0,0.0,77.0
112570,2020,6,2,0.25,2.0,8.0,0.0,8.0
112570,2020,6,99,0.48,41.0,85.0,0.0,85.0
112686,2020,6,1,0.42,129.0,307.0,0.0,307.0
112686,2020,6,2,0.25,77.0,303.0,0.0,303.0
112686,2020,6,99,0.34,206.0,610.0,0.0,610.0
112826,2020,6,1,0.65,229.0,351.0,0.0,351.0
112826,2020,6,2,0.31,142.0,455.0,0.0,455.0
112826,2020,6,99,0.46,371.0,806.0,0.0,806.0
113096,2020,6,1,0.7,919.0,1306.0,0.0,1306.0
113096,2020,6,2,0.36,401.0,1110.0,0.0,1110.0
113096,2020,6,99,0.55,1320.0,2416.0,0.0,2416.0
113111,2020,6,1,0.67,434.0,650.0,0.0,650.0
113111,2020,6,2,0.41,205.0,502.0,0.0,502.0
113111,2020,6,99,0.55,639.0,1152.0,0.0,1152.0
113193,2020,6,1,0.7,408.0,587.0,0.0,587.0
113193,2020,6,2,0.4,150.0,378.0,0.0,378.0
113193,2020,6,99,0.58,558.0,965.0,0.0,965.0
113218,2020,6,1,0.71,371.0,521.0,0.0,521.0
113218,2020,6,2,0.44,251.0,571.0,0.0,571.0
113218,2020,6,99,0.57,622.0,1092.0,0.0,1092.0
113236,2020,6,1,,0.0,0.0,0.0,0.0
113236,2020,6,2,,0.0,0.0,0.0,0.0
113236,2020,6,99,,0.0,0.0,0.0,0.0
113333,2020,6,1,0.77,2285.0,2960.0,0.0,2960.0
113333,2020,6,2,0.38,267.0,694.0,0.0,694.0
113333,2020,6,99,0.7,2552.0,3654.0,0.0,3654.0
113449,2020,6,1,0.93,25.0,27.0,0.0,27.0
113449,2020,6,2,,,,,
113449,2020,6,99,0.93,25.0,27.0,0.0,27.0
113573,2020,6,1,0.68,1241.0,1813.0,0.0,1813.0
113573,2020,6,2,0.36,289.0,812.0,0.0,812.0
113573,2020,6,99,0.58,1530.0,2625.0,0.0,2625.0
113582,2020,6,1,0.71,5.0,7.0,0.0,7.0
113582,2020,6,2,,0.0,0.0,0.0,0.0
113582,2020,6,99,0.71,5.0,7.0,0.0,7.0
113634,2020,6,1,0.74,1109.0,1489.0,0.0,1489.0
113634,2020,6,2,0.46,495.0,1072.0,0.0,1072.0
113634,2020,6,99,0.63,1604.0,2561.0,0.0,2561.0
113698,2020,6,1,0.87,282.0,325.0,0.0,325.0
113698,2020,6,2,0.0,0.0,5.0,0.0,5.0
113698,2020,6,99,0.85,282.0,330.0,0.0,330.0
113856,2020,6,1,0.63,1188.0,1889.0,0.0,1889.0
113856,2020,6,2,0.33,721.0,2214.0,0.0,2214.0
113856,2020,6,99,0.47,1909.0,4103.0,0.0,4103.0
113980,2020,6,1,0.71,1694.0,2402.0,0.0,2402.0
113980,2020,6,2,0.35,564.0,1617.0,0.0,1617.0
113980,2020,6,99,0.56,2258.0,4019.0,0.0,4019.0
114123,2020,6,1,,0.0,0.0,0.0,0.0
114123,2020,6,2,,0.0,0.0,0.0,0.0
114123,2020,6,99,,0.0,0.0,0.0,0.0
114266,2020,6,1,0.77,606.0,783.0,0.0,783.0
114266,2020,6,2,0.44,262.0,593.0,0.0,593.0
114266,2020,6,99,0.63,868.0,1376.0,0.0,1376.0
114354,2020,6,1,0.82,76.0,93.0,0.0,93.0
114354,2020,6,2,1.0,1.0,1.0,0.0,1.0
114354,2020,6,99,0.82,77.0,94.0,0.0,94.0
114390,2020,6,1,1.0,14.0,14.0,0.0,14.0
114390,2020,6,2,,0.0,0.0,0.0,0.0
114390,2020,6,99,1.0,14.0,14.0,0.0,14.0
114433,2020,6,1,0.67,2.0,3.0,0.0,3.0
114433,2020,6,2,,0.0,0.0,0.0,0.0
114433,2020,6,99,0.67,2.0,3.0,0.0,3.0
114460,2020,6,1,0.73,33.0,45.0,0.0,45.0
114460,2020,6,2,0.72,13.0,18.0,0.0,18.0
114460,2020,6,99,0.73,46.0,63.0,0.0,63.0
114637,2020,6,1,0.96,24.0,25.0,0.0,25.0
114637,2020,6,2,,,,,
114637,2020,6,99,0.96,24.0,25.0,0.0,25.0
114716,2020,6,1,1.0,5.0,5.0,0.0,5.0
114716,2020,6,2,,0.0,0.0,0.0,0.0
114716,2020,6,99,1.0,5.0,5.0,0.0,5.0
114761,2020,6,1,0.78,7.0,9.0,0.0,9.0
114761,2020,6,2,,,,,
114761,2020,6,99,0.78,7.0,9.0,0.0,9.0
114789,2020,6,1,0.59,1413.0,2394.0,0.0,2394.0
114789,2020,6,2,0.32,462.0,1459.0,0.0,1459.0
114789,2020,6,99,0.49,1875.0,3853.0,0.0,3853.0
114813,2020,6,1,0.71,124.0,174.0,0.0,174.0
114813,2020,6,2,1.0,3.0,3.0,0.0,3.0
114813,2020,6,99,0.72,127.0,177.0,0.0,177.0
114859,2020,6,1,0.69,1554.0,2240.0,0.0,2240.0
114859,2020,6,2,0.41,471.0,1146.0,0.0,1146.0
114859,2020,6,99,0.6,2025.0,3386.0,0.0,3386.0
114938,2020,6,1,0.65,349.0,538.0,0.0,538.0
114938,2020,6,2,0.3,96.0,321.0,0.0,321.0
114938,2020,6,99,0.52,445.0,859.0,0.0,859.0
114947,2020,6,1,,,,,
114947,2020,6,2,,,,,
114947,2020,6,99,,0.0,0.0,0.0,0.0
115001,2020,6,1,0.69,969.0,1401.0,0.0,1401.0
115001,2020,6,2,0.44,260.0,596.0,0.0,596.0
115001,2020,6,99,0.62,1229.0,1997.0,0.0,1997.0
115010,2020,6,1,,0.0,0.0,0.0,0.0
115010,2020,6,2,,,,,
115010,2020,6,99,,0.0,0.0,0.0,0.0
115083,2020,6,1,,,,,
115083,2020,6,2,,,,,
115083,2020,6,99,,0.0,0.0,0.0,0.0
115126,2020,6,1,0.69,946.0,1374.0,0.0,1374.0
115126,2020,6,2,0.35,265.0,756.0,0.0,756.0
115126,2020,6,99,0.57,1211.0,2130.0,0.0,2130.0
115296,2020,6,1,0.68,1158.0,1693.0,0.0,1693.0
115296,2020,6,2,0.39,392.0,1000.0,0.0,1000.0
115296,2020,6,99,0.58,1550.0,2693.0,0.0,2693.0
115357,2020,6,1,0.69,11.0,16.0,0.0,16.0
115357,2020,6,2,,,,,
115357,2020,6,99,0.69,11.0,16.0,0.0,16.0
115393,2020,6,1,0.68,697.0,1024.0,0.0,1024.0
115393,2020,6,2,0.13,194.0,1450.0,0.0,1450.0
115393,2020,6,99,0.36,891.0,2474.0,0.0,2474.0
115409,2020,6,1,0.92,205.0,224.0,0.0,224.0
115409,2020,6,2,,,,,
115409,2020,6,99,0.92,205.0,224.0,0.0,224.0
115658,2020,6,1,0.75,6.0,8.0,0.0,8.0
115658,2020,6,2,0.56,5.0,9.0,0.0,9.0
115658,2020,6,99,0.65,11.0,17.0,0.0,17.0
115728,2020,6,1,0.66,106.0,161.0,1.0,160.0
115728,2020,6,2,1.0,1.0,1.0,0.0,1.0
115728,2020,6,99,0.66,107.0,162.0,1.0,161.0
115755,2020,6,1,0.73,596.0,815.0,0.0,815.0
115755,2020,6,2,0.63,5.0,8.0,0.0,8.0
115755,2020,6,99,0.73,601.0,823.0,0.0,823.0
115773,2020,6,1,1.0,1.0,1.0,0.0,1.0
115773,2020,6,2,,0.0,0.0,0.0,0.0
115773,2020,6,99,1.0,1.0,1.0,0.0,1.0
115861,2020,6,1,0.72,795.0,1098.0,0.0,1098.0
115861,2020,6,2,0.55,290.0,525.0,0.0,525.0
115861,2020,6,99,0.67,1085.0,1623.0,0.0,1623.0
115931,2020,6,1,0.84,61.0,73.0,0.0,73.0
115931,2020,6,2,,,,,
115931,2020,6,99,0.84,61.0,73.0,0.0,73.0
116226,2020,6,1,,0.0,0.0,0.0,0.0
116226,2020,6,2,,0.0,0.0,0.0,0.0
116226,2020,6,99,,0.0,0.0,0.0,0.0
116350,2020,6,1,0.47,8.0,17.0,0.0,17.0
116350,2020,6,2,,,,,
116350,2020,6,99,0.47,8.0,17.0,0.0,17.0
116439,2020,6,1,0.8,1290.0,1619.0,0.0,1619.0
116439,2020,6,2,0.49,392.0,806.0,0.0,806.0
116439,2020,6,99,0.69,1682.0,2425.0,0.0,2425.0
116563,2020,6,1,0.76,16.0,21.0,0.0,21.0
116563,2020,6,2,,,,,
116563,2020,6,99,0.76,16.0,21.0,0.0,21.0
116846,2020,6,1,,0.0,0.0,0.0,0.0
116846,2020,6,2,,0.0,0.0,0.0,0.0
116846,2020,6,99,,0.0,0.0,0.0,0.0
117052,2020,6,1,0.41,384.0,937.0,0.0,937.0
117052,2020,6,2,0.22,153.0,690.0,0.0,690.0
117052,2020,6,99,0.33,537.0,1627.0,0.0,1627.0
117104,2020,6,1,0.66,44.0,67.0,0.0,67.0
117104,2020,6,2,0.0,0.0,2.0,0.0,2.0
117104,2020,6,99,0.64,44.0,69.0,0.0,69.0
117140,2020,6,1,0.78,384.0,490.0,0.0,490.0
117140,2020,6,2,0.2,1.0,5.0,0.0,5.0
117140,2020,6,99,0.78,385.0,495.0,0.0,495.0
117168,2020,6,1,0.77,103.0,134.0,0.0,134.0
117168,2020,6,2,0.5,2.0,4.0,0.0,4.0
117168,2020,6,99,0.76,105.0,138.0,0.0,138.0
117195,2020,6,1,0.41,39.0,96.0,0.0,96.0
117195,2020,6,2,0.15,42.0,277.0,0.0,277.0
117195,2020,6,99,0.22,81.0,373.0,0.0,373.0
117247,2020,6,1,0.53,186.0,351.0,0.0,351.0
117247,2020,6,2,0.31,187.0,598.0,0.0,598.0
117247,2020,6,99,0.39,373.0,949.0,0.0,949.0
117274,2020,6,1,0.56,80.0,144.0,0.0,144.0
117274,2020,6,2,0.11,54.0,477.0,0.0,477.0
117274,2020,6,99,0.22,134.0,621.0,0.0,621.0
117283,2020,6,1,0.64,9.0,14.0,0.0,14.0
117283,2020,6,2,0.0,0.0,2.0,0.0,2.0
117283,2020,6,99,0.56,9.0,16.0,0.0,16.0
117557,2020,6,1,1.0,4.0,4.0,0.0,4.0
117557,2020,6,2,,,,,
117557,2020,6,99,1.0,4.0,4.0,0.0,4.0
117575,2020,6,1,,0.0,0.0,0.0,0.0
117575,2020,6,2,,0.0,0.0,0.0,0.0
117575,2020,6,99,,0.0,0.0,0.0,0.0
117627,2020,6,1,0.79,249.0,315.0,0.0,315.0
117627,2020,6,2,1.0,1.0,1.0,0.0,1.0
117627,2020,6,99,0.79,250.0,316.0,0.0,316.0
117636,2020,6,1,,,,,
117636,2020,6,2,,,,,
117636,2020,6,99,,0.0,0.0,0.0,0.0
117645,2020,6,1,0.65,1912.0,2957.0,0.0,2957.0
117645,2020,6,2,0.34,425.0,1239.0,0.0,1239.0
117645,2020,6,99,0.56,2337.0,4196.0,0.0,4196.0
117672,2020,6,1,,,,,
117672,2020,6,2,,0.0,0.0,0.0,0.0
117672,2020,6,99,,0.0,0.0,0.0,0.0
117690,2020,6,1,0.68,458.0,675.0,0.0,675.0
117690,2020,6,2,0.29,136.0,463.0,0.0,463.0
117690,2020,6,99,0.52,594.0,1138.0,0.0,1138.0
117706,2020,6,1,0.73,1144.0,1570.0,0.0,1570.0
117706,2020,6,2,0.45,551.0,1222.0,0.0,1222.0
117706,2020,6,99,0.61,1695.0,2792.0,0.0,2792.0
117715,2020,6,1,0.52,178.0,343.0,0.0,343.0
117715,2020,6,2,0.23,92.0,408.0,0.0,408.0
117715,2020,6,99,0.36,270.0,751.0,0.0,751.0
117724,2020,6,1,0.56,323.0,578.0,0.0,578.0
117724,2020,6,2,0.26,295.0,1127.0,0.0,1127.0
117724,2020,6,99,0.36,618.0,1705.0,0.0,1705.0
117733,2020,6,1,0.71,719.0,1012.0,0.0,1012.0
117733,2020,6,2,0.39,417.0,1068.0,0.0,1068.0
117733,2020,6,99,0.55,1136.0,2080.0,0.0,2080.0
117751,2020,6,1,0.82,164.0,199.0,0.0,199.0
117751,2020,6,2,1.0,1.0,1.0,0.0,1.0
117751,2020,6,99,0.83,165.0,200.0,0.0,200.0
117788,2020,6,1,0.6,423.0,704.0,0.0,704.0
117788,2020,6,2,0.33,254.0,777.0,0.0,777.0
117788,2020,6,99,0.46,677.0,1481.0,0.0,1481.0
117803,2020,6,1,,,,,
117803,2020,6,2,,,,,
117803,2020,6,99,,0.0,0.0,0.0,0.0
117867,2020,6,1,0.65,410.0,634.0,0.0,634.0
